"Id","SalePrice"
2850,271364.441443639
2851,201902.816172484
2852,228710.377816966
2853,238814.738316772
2854,144561.499068907
2855,200564.656459584
2856,197937.766977238
2857,187096.056525942
2858,200038.696852202
2859,109466.848492291
2860,137274.024944676
2861,114864.312315457
2862,174292.018010425
2863,126013.488680002
2864,240141.920495873
2865,140617.268628552
2866,138123.58581469
2867,117168.78107017
2868,100812.049871022
2869,95554.6924475574
2870,121461.539393984
2871,84573.8008771257
2872,63700.6001258811
2873,95620.5670244979
2874,130307.413031086
2875,112897.624056725
2876,154291.741584529
2877,147553.299371745
2878,148427.481305961
2879,135443.153677088
2880,104924.150456784
2881,150792.280436883
2882,177502.614154175
2883,201380.843135042
2884,203794.752762759
2885,180659.943528192
2886,241447.588576197
2887,91109.2284353362
2888,137545.48481921
2889,60710.3157585432
2890,86313.6092413661
2891,125486.604093474
2892,49939.9895934793
2893,75190.072622531
2894,57165.3850848092
2895,325563.249195542
2896,282796.507133073
2897,205212.932518695
2898,153687.89868477
2899,200401.329111432
2900,161539.771469834
2901,207481.507988806
2902,163677.322607324
2903,318741.910480678
2904,336352.494736599
2905,78530.2759417817
2906,198960.070516644
2907,107499.43342411
2908,135781.676469489
2909,158032.717510342
2910,79085.0176320649
2911,84317.4972959373
2912,153045.719686984
2913,79663.5813321197
2914,78786.0792170256
2915,84026.8389993118
2916,84321.1074921892
2917,163261.963291568
2918,116199.516253639
2919,221333.53980999
